player,evaluations,count_differential_evaluations
0,134114,13055
0,107799,16697
0,101643,25863
0,76289,19137
0,86797,33583
0,90903,43934
0,68568,34717
0,255521,143824
0,264230,103747
0,277272,219999
0,269549,205226
0,248109,187044
0,10714,8824
0,23,23
0,50075,115
0,247159,713
0,69434,2547
0,233848,12294
0,223821,12820
0,219284,14512
0,208598,15446
0,178790,15231
0,151153,14326
0,114411,11689
0,95605,20954
0,90868,29689
0,71990,17720
0,38154,11288
0,56113,20870
0,38645,15493
0,37500,16054
0,67129,40409
0,200210,124802
0,182739,116967
0,105713,61843
0,107050,63846
0,99869,64220
0,54690,36897
