player,evaluations,count_differential_evaluations
0,81596,13480
0,89130,19769
0,51194,9934
0,56072,8973
0,50508,14101
0,34809,12484
0,39200,18867
0,40802,30543
0,72977,63948
0,241197,230297
0,124504,118725
0,243694,170681
0,100763,85574
0,106220,104746
0,1857,1851
0,44,44
0,45544,12
0,257574,775
0,256507,1152
0,235078,1711
0,241629,2367
0,210038,2595
0,165572,11469
0,163426,15574
0,129474,22247
0,135583,28045
0,89220,16906
0,64633,15201
0,73277,23374
0,93150,55304
0,249068,192153
0,251829,195449
0,262940,257875
0,244865,236313
0,254397,237015
0,231401,215387
0,296804,199376
0,188384,128234
0,160514,106031
0,33942,22855
